"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-13","2020","01","13","","3.3","","-1.8","","0.8","","17.2","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-14","2020","01","14","","4.9","","0.7","","2.8","","15.2","","0.0","","","","","","","","","","9","","36",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-15","2020","01","15","","4.4","","3.1","","3.7","","14.3","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-16","2020","01","16","","3.1","","-8.0","","-2.5","","20.5","","0.0","","","","","","","","","","30","","58",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-17","2020","01","17","","-5.8","","-12.0","","-8.9","","26.9","","0.0","","","","","","","","","","35","","32",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-18","2020","01","18","","4.6","","-6.3","","-0.9","","18.9","","0.0","","","","","","","","","","25","","45",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-19","2020","01","19","","1.5","","-9.0","","-3.7","","21.7","","0.0","","","","","","","","","","23","","50",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-20","2020","01","20","","-3.6","","-12.1","","-7.9","","25.9","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-21","2020","01","21","","-2.4","","-4.8","","-3.6","","21.6","","0.0","","","","","","","","","","24","","33",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-22","2020","01","22","","1.1","","-4.2","","-1.5","","19.5","","0.0","","","","","","","","","","21","","33",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-23","2020","01","23","","2.1","","-1.1","","0.5","","17.5","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-24","2020","01","24","","3.9","","0.8","","2.3","","15.7","","0.0","","","","","","","","","","3","","40",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-25","2020","01","25","","4.2","","2.1","","3.2","","14.8","","0.0","","","","","","","","","","6","","34",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-26","2020","01","26","","3.8","","1.4","","2.6","","15.4","","0.0","","","","","","","","","","22","","31",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-27","2020","01","27","","2.3","","1.0","","1.7","","16.3","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-28","2020","01","28","","2.4","","-0.6","","0.9","","17.1","","0.0","","","","","","","","","","30","","33",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-29","2020","01","29","","-0.4","","-4.9","","-2.7","","20.7","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-30","2020","01","30","","-0.4","","-4.9","","-2.6","","20.6","","0.0","","","","","","","","","","9","","34",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-01-31","2020","01","31","","0.3","","-1.1","","-0.4","","18.4","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-01","2020","02","01","","1.5","","-1.2","","0.1","","17.9","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-02","2020","02","02","","3.2","","0.4","","1.8","","16.2","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-03","2020","02","03","","6.9","","2.5","","4.7","","13.3","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-04","2020","02","04","","3.5","","-2.4","","0.5","","17.5","","0.0","","","","","","","","","","31","","38",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-05","2020","02","05","","-1.8","","-6.2","","-4.0","","22.0","","0.0","","","","","","","","","","32","","42",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-06","2020","02","06","","-1.8","","-4.2","","-3.0","","21.0","","0.0","","","","","","","","","","2","","43",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-07","2020","02","07","","-1.3","","-6.6","","-4.0","","22.0","","0.0","","","","","","","","","","34","","49",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-08","2020","02","08","","-5.3","","-11.2","","-8.3","","26.3","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-09","2020","02","09","","2.3","","-6.9","","-2.3","","20.3","","0.0","","","","","","","","","","17","","36",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-10","2020","02","10","","4.1","","1.7","","2.9","","15.1","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-11","2020","02","11","","2.6","","-1.2","","0.7","","17.3","","0.0","","","","","","","","","","28","","39",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-12","2020","02","12","","2.0","","-2.0","","0.0","","18.0","","0.0","","","","","","","","","","25","","31",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-13","2020","02","13","","1.3","","-11.5","","-5.1","","23.1","","0.0","","","","","","","","","","29","","34",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-14","2020","02","14","","-7.4","","-17.4","","-12.4","","30.4","","0.0","","","","","","","","","","16","","32",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-15","2020","02","15","","1.8","","-7.9","","-3.1","","21.1","","0.0","","","","","","","","","","20","","57",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-16","2020","02","16","","3.6","","-0.5","","1.5","","16.5","","0.0","","","","","","","","","","23","","33",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-17","2020","02","17","","-0.4","","-3.9","","-2.1","","20.1","","0.0","","","","","","","","","","7","","35",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-18","2020","02","18","","5.8","","-1.7","","2.1","","15.9","","0.0","","","","","","","","","","26","","44",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-19","2020","02","19","","0.9","","-5.9","","-2.5","","20.5","","0.0","","","","","","","","","","29","","36",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-20","2020","02","20","","-3.7","","-8.1","","-5.9","","23.9","","0.0","","","","","","","","","","28","","35",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-21","2020","02","21","","0.8","","-7.4","","-3.3","","21.3","","0.0","","","","","","","","","","19","","44",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-22","2020","02","22","","4.6","","-1.3","","1.7","","16.3","","0.0","","","","","","","","","","25","","40",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-23","2020","02","23","","9.1","","2.1","","5.6","","12.4","","0.0","","","","","","","","","","20","","33",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-24","2020","02","24","","9.1","","2.9","","6.0","","12.0","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-25","2020","02","25","","4.5","","1.9","","3.2","","14.8","","0.0","","","","","","","","","","2","","34",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-26","2020","02","26","","3.7","","-2.6","","0.5","","17.5","","0.0","","","","","","","","","","3","","45",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-27","2020","02","27","","-2.5","","-5.1","","-3.8","","21.8","","0.0","","","","","","","","","","23","","62",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-28","2020","02","28","","-2.8","","-6.6","","-4.7","","22.7","","0.0","","","","","","","","","","24","","51",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-02-29","2020","02","29","","-2.0","","-10.0","","-6.0","","24.0","","0.0","","","","","","","","","","30","","44",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-01","2020","03","01","","5.0","","-6.8","","-0.9","","18.9","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-02","2020","03","02","","8.3","","3.7","","6.0","","12.0","","0.0","","","","","","","","","","21","","35",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-03","2020","03","03","","4.9","","2.3","","3.6","","14.4","","0.0","","","","","","","","","","25","","38",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-04","2020","03","04","","6.2","","1.5","","3.8","","14.2","","0.0","","","","","","","","","","23","","42",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-05","2020","03","05","","6.4","","-0.8","","2.8","","15.2","","0.0","","","","","","","","","","9","","37",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-06","2020","03","06","","2.9","","-0.1","","1.4","","16.6","","0.0","","","","","","","","","","34","","89",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-07","2020","03","07","","3.8","","-4.5","","-0.3","","18.3","","0.0","","","","","","","","","","33","","38",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-08","2020","03","08","","12.3","","0.7","","6.5","","11.5","","0.0","","","","","","","","","","20","","39",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-09","2020","03","09","","15.4","","8.6","","12.0","","6.0","","0.0","","","","","","","","","","21","","42",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-10","2020","03","10","","12.7","","0.4","","6.6","","11.4","","0.0","","","","","","","","","","20","","48",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-11","2020","03","11","","2.4","","-1.1","","0.7","","17.3","","0.0","","","","","","","","","","5","","34",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-12","2020","03","12","","4.2","","1.9","","3.1","","14.9","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-13","2020","03","13","","11.1","","3.0","","7.1","","10.9","","0.0","","","","","","","","","","29","","58",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-14","2020","03","14","","3.4","","0.5","","2.0","","16.0","","0.0","","","","","","","","","","29","","35",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-15","2020","03","15","","1.5","","-1.7","","-0.1","","18.1","","0.0","","","","","","","","","","2","","32",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-16","2020","03","16","","3.1","","-1.8","","0.6","","17.4","","0.0","","","","","","","","","","8","","38",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-17","2020","03","17","","8.2","","2.0","","5.1","","12.9","","0.0","","","","","","","","","","29","","37",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-18","2020","03","18","","3.2","","0.1","","1.6","","16.4","","0.0","","","","","","","","","","3","","41",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-19","2020","03","19","","4.2","","2.7","","3.5","","14.5","","0.0","","","","","","","","","","3","","33",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-20","2020","03","20","","18.5","","-1.8","","8.3","","9.7","","0.0","","","","","","","","","","20","","63",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-21","2020","03","21","","-0.5","","-6.2","","-3.3","","21.3","","0.0","","","","","","","","","","35","","34",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-22","2020","03","22","","1.7","","-4.9","","-1.6","","19.6","","0.0","","","","","","","","","","5","","46",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-23","2020","03","23","","3.8","","0.1","","2.0","","16.0","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-24","2020","03","24","","4.0","","2.3","","3.2","","14.8","","0.0","","","","","","","","","","7","","33",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-25","2020","03","25","","4.8","","2.6","","3.7","","14.3","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-26","2020","03","26","","13.7","","3.3","","8.5","","9.5","","0.0","","","","","","","","","","21","","36",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-27","2020","03","27","","5.3","","3.1","","4.2","","13.8","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-28","2020","03","28","","4.8","","3.3","","4.1","","13.9","","0.0","","","","","","","","","","3","","44",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-29","2020","03","29","","18.7","","3.9","","11.3","","6.7","","0.0","","","","","","","","","","25","","66",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-30","2020","03","30","","10.2","","5.5","","7.8","","10.2","","0.0","","","","","","","","","","24","","33",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-03-31","2020","03","31","","5.9","","3.5","","4.7","","13.3","","0.0","","","","","","","","","","3","","39",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-01","2020","04","01","","7.6","","3.3","","5.4","","12.6","","0.0","","","","","","","","","","2","","36",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-02","2020","04","02","","14.4","","3.6","","9.0","","9.0","","0.0","","","","","","","","","","31","","44",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-03","2020","04","03","","9.3","","3.8","","6.6","","11.4","","0.0","","","","","","","","","","34","","35",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-04","2020","04","04","","8.3","","5.4","","6.8","","11.2","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-05","2020","04","05","","9.9","","4.8","","7.3","","10.7","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-06","2020","04","06","","15.2","","1.9","","8.5","","9.5","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-07","2020","04","07","","10.2","","4.8","","7.5","","10.5","","0.0","","","","","","","","","","34","","42",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-08","2020","04","08","","14.7","","5.7","","10.2","","7.8","","0.0","","","","","","","","","","29","","40",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-09","2020","04","09","","9.2","","2.3","","5.8","","12.2","","0.0","","","","","","","","","","33","","69",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-10","2020","04","10","","6.3","","1.7","","4.0","","14.0","","0.0","","","","","","","","","","28","","53",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-11","2020","04","11","","9.2","","0.9","","5.1","","12.9","","0.0","","","","","","","","","","30","","35",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-12","2020","04","12","","10.9","","5.0","","7.9","","10.1","","0.0","","","","","","","","","","3","","31",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-13","2020","04","13","","14.3","","3.8","","9.1","","8.9","","0.0","","","","","","","","","","24","","58",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-14","2020","04","14","","6.1","","1.0","","3.6","","14.4","","0.0","","","","","","","","","","25","","48",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-15","2020","04","15","","4.4","","-0.7","","1.8","","16.2","","0.0","","","","","","","","","","29","","41",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-16","2020","04","16","","4.4","","-1.4","","1.5","","16.5","","0.0","","","","","","","","","","28","","50",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-17","2020","04","17","","5.0","","0.5","","2.8","","15.2","","0.0","","","","","","","","","","17","","37",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-18","2020","04","18","","9.2","","-0.4","","4.4","","13.6","","0.0","","","","","","","","","","22","","41",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-19","2020","04","19","","12.1","","1.0","","6.5","","11.5","","0.0","","","","","","","","","","29","","52",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-20","2020","04","20","","7.2","","-0.4","","3.4","","14.6","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-21","2020","04","21","","10.2","","-0.4","","4.9","","13.1","","0.0","","","","","","","","","","30","","73",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-22","2020","04","22","","5.9","","-1.2","","2.4","","15.6","","0.0","","","","","","","","","","27","","38",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-23","2020","04","23","","4.4","","1.6","","3.0","","15.0","","0.0","","","","","","","","","","3","","39",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-24","2020","04","24","","6.5","","4.4","","5.5","","12.5","","0.0","","","","","","","","","","3","","39",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-25","2020","04","25","","8.7","","3.4","","6.1","","11.9","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-26","2020","04","26","","9.4","","4.9","","7.2","","10.8","","0.0","","","","","","","","","","4","","59",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-27","2020","04","27","","13.4","","5.8","","9.6","","8.4","","0.0","","","","","","","","","","16","","37",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-28","2020","04","28","","9.9","","5.4","","7.6","","10.4","","0.0","","","","","","","","","","21","","34",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-29","2020","04","29","","9.5","","5.6","","7.5","","10.5","","0.0","","","","","","","","","","2","","41",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-04-30","2020","04","30","","9.9","","6.2","","8.0","","10.0","","0.0","","","","","","","","","","3","","34",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-01","2020","05","01","","15.9","","7.8","","11.8","","6.2","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-02","2020","05","02","","17.5","","7.7","","12.6","","5.4","","0.0","","","","","","","","","","16","","38",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-03","2020","05","03","","20.9","","9.9","","15.4","","2.6","","0.0","","","","","","","","","","35","","39",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-04","2020","05","04","","11.3","","4.4","","7.9","","10.1","","0.0","","","","","","","","","","30","","43",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-05","2020","05","05","","7.3","","3.0","","5.2","","12.8","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-06","2020","05","06","","11.1","","4.6","","7.9","","10.1","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-07","2020","05","07","","14.0","","4.0","","9.0","","9.0","","0.0","","","","","","","","","","34","","53",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-08","2020","05","08","","5.8","","-0.3","","2.7","","15.3","","0.0","","","","","","","","","","33","","50",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-09","2020","05","09","","6.7","","-0.9","","2.9","","15.1","","0.0","","","","","","","","","","30","","65",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-10","2020","05","10","","9.0","","3.4","","6.2","","11.8","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-11","2020","05","11","","7.4","","1.5","","4.5","","13.5","","0.0","","","","","","","","","","30","","39",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-12","2020","05","12","","10.4","","0.7","","5.6","","12.4","","0.0","","","","","","","","","","30","","49",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-13","2020","05","13","","12.2","","1.5","","6.9","","11.1","","0.0","","","","","","","","","","15","","34",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-14","2020","05","14","","7.8","","5.3","","6.5","","11.5","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-15","2020","05","15","","21.9","","6.4","","14.1","","3.9","","0.0","","","","","","","","","","21","","41",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-16","2020","05","16","","12.4","","7.2","","9.8","","8.2","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-17","2020","05","17","","10.2","","7.2","","8.7","","9.3","","0.0","","","","","","","","","","3","","45",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-18","2020","05","18","","10.1","","6.8","","8.5","","9.5","","0.0","","","","","","","","","","3","","47",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-19","2020","05","19","","11.2","","7.4","","9.3","","8.7","","0.0","","","","","","","","","","3","","39",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-20","2020","05","20","","12.3","","7.8","","10.0","","8.0","","0.0","","","","","","","","","","3","","32",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-21","2020","05","21","","12.5","","7.5","","10.0","","8.0","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-22","2020","05","22","","18.5","","9.8","","14.2","","3.8","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-23","2020","05","23","","19.7","","12.6","","16.1","","1.9","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-24","2020","05","24","","22.9","","11.0","","16.9","","1.1","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-25","2020","05","25","","30.3","","14.5","","22.4","","0.0","","4.4","","","","","","","","","","10","","38",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-26","2020","05","26","","19.3","","13.2","","16.3","","1.7","","0.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-27","2020","05","27","","25.4","","16.5","","21.0","","0.0","","3.0","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-28","2020","05","28","","22.7","","15.7","","19.2","","0.0","","1.2","","","","","","","","","","","","",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-29","2020","05","29","","24.5","","14.3","","19.4","","0.0","","1.4","","","","","","","","","","20","","47",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-30","2020","05","30","","18.2","","10.1","","14.1","","3.9","","0.0","","","","","","","","","","29","","47",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-05-31","2020","05","31","","16.1","","6.8","","11.4","","6.6","","0.0","","","","","","","","","","29","","37",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-06-01","2020","06","01","","23.1","","10.7","","16.9","","1.1","","0.0","","","","","","","","","","20","","33",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-06-02","2020","06","02","","26.6","","11.3","","19.0","","0.0","","1.0","","","","","","","","","","2","","81",""
"-79.80","43.30","BURLINGTON PIERS (AUT)","6151061","2020-06-03","2020","06","03","","26.8","","11.3","","19.0","","0.0","","1.0","","","","","","","","","","28","","40",""
